Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2021-11-30,23.6,32.1,26.9,81.0,1.3,5.5,3.0,190.0,2.0,C 
2021-12-01,23.4,32.7,27.2,71.0,1.74,2.4,6.0,250.0,2.0,C 
2021-12-02,21.4,32.5,27.4,77.0,2.18,3.8,4.0,330.0,1.0,C 
2021-12-03,21.5,32.3,27.3,78.0,2.62,7.6,2.0,270.0,1.0,C 
2021-12-04,21.6,28.8,24.0,93.0,3.06,3.0,2.0,220.0,0.0,C 
2021-12-05,21.8,28.9,25.3,89.0,3.5,0.0,5.0,230.0,1.0,C 
2021-12-06,21.4,30.4,25.5,86.0,3.8,0.0,5.0,335.0,1.0,C 
2021-12-07,22.0,27.6,24.6,94.0,24.9,2.0,4.0,311.5,1.0,S 
2021-12-08,22.5,31.0,26.7,86.0,14.5,0.0,5.0,288.0,2.0,C 
2021-12-09,22.1,31.7,26.0,88.0,4.0,8.6,4.0,200.0,1.0,C 
2021-12-10,22.2,31.4,26.1,84.0,2.5,4.4,3.0,310.0,1.0,C 
2021-12-11,22.0,31.0,25.5,88.0,28.7,6.5,4.0,191.0,1.0,C 
2021-12-12,22.0,31.6,24.7,94.0,7.5,4.8,6.0,130.0,1.0,C 
2021-12-13,21.2,32.7,27.5,80.0,23.5,4.0,5.0,231.0,1.0,C 
2021-12-14,24.0,32.1,27.1,83.0,25.633333333333333,6.1,4.0,330.0,1.0,C 
2021-12-15,23.0,32.5,25.7,90.0,27.766666666666666,4.9,11.0,120.0,1.0,C 
2021-12-16,23.0,33.0,26.0,86.0,29.9,4.4,5.0,271.0,1.0,C 
2021-12-17,22.6,32.0,26.1,86.0,9.4,5.2,3.0,340.0,1.0,C 
2021-12-18,22.0,34.2,27.4,82.0,7.1,5.5,8.0,207.0,2.0,C 
2021-12-19,23.0,32.9,27.4,81.0,0.5,5.0,4.0,50.0,1.0,C 
2021-12-20,22.5,31.9,25.5,88.0,2.0,7.3,4.0,170.0,1.0,C 
2021-12-21,22.4,29.6,24.6,91.0,15.1,1.8,4.0,360.0,0.0,C 
2021-12-22,21.4,32.2,26.2,83.0,6.8,0.1,3.0,330.0,1.0,S 
2021-12-23,22.4,31.4,26.8,81.0,3.8,4.1,4.0,270.0,1.0,C 
2021-12-24,22.5,32.6,24.9,89.0,0.8,4.6,3.0,320.0,1.0,C 
2021-12-25,21.45,32.1,25.3,84.0,39.6,3.0,7.0,250.0,1.0,C 
2021-12-26,20.4,31.2,26.3,84.0,21.3,3.4,7.0,263.0,2.0,C 
2021-12-27,22.2,31.8,25.4,86.0,20.0,4.3,4.0,250.0,1.0,C 
2021-12-28,21.8,30.4,25.4,89.0,18.7,6.7,4.0,347.0,1.0,C 
2021-12-29,22.2,31.0,26.1,83.0,1.5,3.0,3.0,313.0,1.0,C 
2021-12-30,22.4,31.0,26.1,86.0,7.5,2.2,3.0,170.0,1.0,C 
2021-12-31,22.2,32.4,27.0,78.0,13.5,1.5,4.0,280.0,1.0,C 
2022-01-01,21.799999999999997,31.8,27.0,78.0,6.75,3.8,3.0,350.0,1.0,C 
2022-01-02,21.4,32.0,26.3,86.0,0.0,6.6,4.0,300.0,1.0,C 
2022-01-03,20.7,33.4,27.3,72.0,0.0,6.6,5.0,150.0,1.0,C 
2022-01-04,21.549999999999997,34.1,26.8,71.0,0.0,9.1,4.0,280.0,1.0,C 
2022-01-05,22.4,33.5,26.9,79.0,0.0,9.1,4.0,350.0,1.0,C 
2022-01-06,22.4,32.2,25.6,90.0,0.0,7.6,4.0,355.0,1.0,C 
2022-01-07,21.9,32.6,26.0,84.0,6.5,6.0,3.0,335.0,1.0,C 
2022-01-08,21.5,31.6,25.6,86.0,13.9,7.0,4.0,330.0,1.0,C 
2022-01-09,21.4,32.1,26.3,84.0,0.0,5.1,7.0,236.0,1.0,C 
2022-01-10,21.8,31.4,26.0,86.0,0.0,6.1,5.0,270.0,1.0,C 
2022-01-11,22.6,31.0,25.9,86.0,1.0,5.3,5.0,315.0,1.0,C 
2022-01-12,22.0,29.4,24.9,91.0,0.8,5.2,4.0,330.0,1.0,C 
2022-01-13,22.0,29.8,25.8,87.0,19.0,0.7,5.0,335.0,1.0,C 
2022-01-14,22.3,29.5,25.6,89.0,5.4,3.6,4.0,320.0,1.0,C 
2022-01-15,22.4,29.3,25.5,91.0,4.1,1.5,3.0,250.0,1.0,C 
2022-01-16,21.8,29.6,25.7,88.0,3.8,0.7,6.0,300.0,1.0,C 
2022-01-17,21.6,31.4,26.3,86.0,4.0,2.0,5.0,300.0,1.0,C 
2022-01-18,22.8,28.8,25.2,92.0,4.2,4.6,4.0,40.0,1.0,C 
2022-01-19,22.4,29.5,25.1,88.0,21.1,0.0,4.0,165.0,2.0,C 
2022-01-20,22.2,28.2,24.9,88.0,11.0,4.6,4.0,250.0,1.0,C 
2022-01-21,20.6,31.2,25.7,81.0,1.1,0.0,10.0,291.0,1.0,W 
2022-01-22,22.5,30.8,26.3,84.0,0.5,5.9,4.0,300.0,1.0,C 
2022-01-23,22.3,32.2,26.3,83.0,0.2,5.6,9.0,150.0,1.0,C 
2022-01-24,21.5,32.9,26.1,86.0,2.35,5.7,10.0,85.0,1.0,C 
2022-01-25,21.6,31.4,26.5,83.0,4.5,5.7,8.0,282.0,2.0,C 
2022-01-26,23.4,30.6,25.9,86.0,3.8,6.2,6.0,227.0,1.0,C 
2022-01-27,21.6,31.0,26.4,86.0,5.2,1.0,3.0,330.0,1.0,C 
2022-01-28,21.950000000000003,32.0,25.6,86.0,2.85,4.5,3.0,350.0,0.0,C 
2022-01-29,22.3,32.3,26.3,82.0,0.5,4.5,4.0,330.0,1.0,C 
2022-01-30,22.2,32.4,26.4,80.0,0.0,7.5,7.0,330.0,1.0,C 
2022-01-31,21.8,32.4,26.4,80.0,0.5,6.4,6.0,205.0,1.0,C 
2022-02-01,22.4,33.4,26.3,83.0,1.0,6.3,7.0,310.0,1.0,C 
2022-02-02,23.2,29.8,26.5,86.0,0.6666666666666667,8.5,3.0,313.0,1.0,C 
2022-02-03,21.5,31.7,26.3,82.0,0.33333333333333337,1.5,5.0,340.0,2.0,C 
2022-02-04,23.0,30.049999999999997,26.3,86.0,0.0,7.7,5.0,224.0,1.0,C 
2022-02-05,21.8,28.4,25.5,87.0,15.8,3.0,7.0,270.0,2.0,C 
2022-02-06,22.6,29.4,25.9,86.0,7.2,0.0,4.0,250.0,1.0,C 
2022-02-07,22.5,29.3,25.3,90.0,13.6,1.3,3.0,200.0,0.0,C 
2022-02-08,22.4,28.4,24.7,96.0,9.2,1.1,2.0,360.0,0.0,C 
2022-02-09,21.4,30.0,25.3,86.0,4.8,0.0,5.0,250.0,1.0,C 
2022-02-10,22.8,29.6,25.8,79.0,0.6,2.9,9.0,270.0,2.0,NW
2022-02-11,20.6,33.6,25.9,79.0,0.4666666666666667,0.3,4.0,250.0,2.0,C 
2022-02-12,24.2,30.0,26.7,82.0,0.3333333333333333,7.7,4.0,340.0,0.0,C 
2022-02-13,22.3,28.9,25.7,87.0,0.2,0.0,2.0,270.0,0.0,C 
2022-02-14,21.6,30.0,25.8,84.0,0.3,0.3,2.0,90.0,1.0,C 
2022-02-15,22.2,33.4,26.8,80.0,1.0,0.3,6.0,284.0,1.0,C 
2022-02-16,21.9,32.1,25.6,83.0,0.2,3.8,4.0,170.0,1.0,C 
2022-02-17,21.8,31.5,25.8,88.0,13.6,5.6,7.0,315.0,1.0,C 
2022-02-18,22.3,29.8,25.0,90.0,3.7,6.4,11.0,60.0,1.0,C 
2022-02-19,21.1,31.4,25.9,86.0,31.0,0.2,3.0,360.0,1.0,C 
2022-02-20,22.9,30.2,25.7,88.0,22.0,3.8,6.0,360.0,1.0,C 
2022-02-21,21.4,32.0,25.3,87.0,13.0,1.8,4.0,320.0,1.0,C 
2022-02-22,22.4,31.6,25.1,86.0,17.4,6.0,7.0,130.0,2.0,C 
2022-02-23,22.4,32.0,26.7,79.0,10.45,5.3,5.0,270.0,2.0,C 
2022-02-24,21.0,32.4,26.6,78.0,3.5,5.6,4.0,150.0,1.0,C 
2022-02-25,22.0,30.4,25.8,78.0,0.4,5.5,6.0,267.0,1.0,W 
2022-02-26,21.6,29.6,24.3,92.0,4.1,1.2,8.0,320.0,1.0,C 
2022-02-27,22.5,30.4,25.4,84.0,13.2,2.3,5.0,260.0,1.0,C 
2022-02-28,21.8,30.3,25.8,84.0,1.2,4.0,3.0,180.0,1.0,C 
2022-03-01,22.4,29.0,25.3,90.0,4.8,3.8,4.0,250.0,1.0,C 
2022-03-02,21.8,31.6,26.3,86.0,2.0,1.2,3.0,80.0,1.0,C 
2022-03-03,22.7,32.4,26.7,82.0,1.4,6.4,4.0,220.0,1.0,C 
2022-03-04,22.4,31.6,26.9,83.0,0.8,5.5,3.0,90.0,1.0,C 
2022-03-05,22.4,32.3,24.7,86.0,2.4000000000000004,1.2,10.0,300.0,1.0,C 
2022-03-06,22.2,31.7,25.7,87.0,4.0,2.7,8.0,282.0,1.0,C 
2022-03-07,22.0,30.1,26.4,82.0,2.7,2.1,3.0,350.0,1.0,NE
2022-03-08,22.0,32.0,26.9,82.0,8.45,0.5,2.0,300.0,0.0,C 
2022-03-09,22.1,32.4,24.7,93.0,14.2,3.5,6.0,83.0,1.0,C 
2022-03-10,21.5,32.9,25.4,88.0,23.4,3.4,10.0,103.0,1.0,C 
2022-03-11,22.4,32.4,26.0,88.0,1.5,4.2,6.0,300.0,1.0,C 
2022-03-12,22.5,32.0,25.8,86.0,1.8,5.8,7.0,270.0,1.0,C 
2022-03-13,22.6,31.8,26.6,86.0,0.8,3.6,8.0,250.0,1.0,C 
2022-03-14,22.4,33.5,26.7,84.0,3.4000000000000004,3.0,6.0,315.0,1.0,C 
2022-03-15,23.0,29.7,25.5,91.0,6.0,6.5,5.0,90.0,1.0,C 
2022-03-16,21.6,30.25,26.3,85.0,4.1,0.0,5.0,50.0,1.0,C 
2022-03-17,23.0,30.8,26.2,88.0,2.05,7.2,3.0,270.0,1.0,C 
2022-03-18,22.9,31.8,25.3,92.0,0.0,4.1,7.0,160.0,1.0,C 
2022-03-19,22.6,31.2,26.6,85.0,24.0,2.9,4.0,320.0,1.0,C 
2022-03-20,22.3,33.6,26.5,82.0,19.666666666666668,3.9,7.0,320.0,1.0,C 
2022-03-21,22.2,32.93333333333334,25.0,90.0,15.333333333333334,6.3,3.0,120.0,1.0,C 
2022-03-22,21.8,32.266666666666666,26.7,81.0,11.0,2.6,4.0,310.0,1.0,C 
2022-03-23,21.5,31.6,25.3,87.0,8.7,7.2,5.0,250.0,1.0,C 
2022-03-24,20.9,32.1,26.7,80.0,6.4,2.5,3.0,310.0,1.0,C 
2022-03-25,21.8,32.6,25.7,86.5,0.0,6.4,3.0,180.0,0.0,C 
2022-03-26,23.3,30.0,24.7,93.0,1.4,5.8,6.0,270.0,1.0,C 
2022-03-27,21.6,32.8,26.1,83.0,2.8,3.8,7.0,269.0,1.0,C 
2022-03-28,21.4,32.4,26.6,82.0,1.8,6.3,5.0,310.0,1.0,C 
2022-03-29,20.9,32.4,26.9,76.0,1.2000000000000002,7.0,3.0,265.0,1.0,C 
2022-03-30,21.6,32.9,27.2,79.0,0.6000000000000001,3.3,3.0,250.0,1.0,C 
2022-03-31,22.6,33.5,26.7,77.0,0.0,7.2,5.0,320.0,1.0,C 
2022-04-01,22.2,31.0,26.4,82.0,1.0,7.3,3.0,320.0,0.0,C 
2022-04-02,23.5,33.8,27.4,78.0,0.0,1.0,4.0,315.0,1.0,C 
2022-04-03,23.1,32.3,24.7,91.0,2.2,7.5,4.0,270.0,1.0,C 
2022-04-04,22.4,33.5,26.8,81.0,4.4,4.4,6.0,268.0,1.0,C 
2022-04-05,22.6,32.5,26.1,84.0,0.0,9.0,5.0,120.0,1.0,C 
2022-04-06,21.2,33.4,25.8,84.0,8.5,5.1,3.0,330.0,1.0,C 
2022-04-07,21.6,33.0,26.6,83.0,12.0,7.8,3.0,180.0,1.0,C 
2022-04-08,21.8,32.9,26.6,80.0,9.0,8.0,8.0,102.0,1.0,C 
2022-04-09,22.0,32.7,26.2,84.0,6.0,5.0,7.0,240.0,1.0,C 
2022-04-10,22.4,32.8,26.3,84.0,0.7,5.0,3.0,110.0,1.0,C 
2022-04-11,23.4,32.6,26.7,86.0,4.0,5.1,2.0,230.0,0.0,C 
2022-04-12,22.8,31.8,26.3,86.0,4.8,3.8,3.0,320.0,1.0,C 
2022-04-13,22.2,32.6,26.0,86.0,0.3,3.8,4.0,350.0,1.0,C 
2022-04-14,21.9,32.9,26.7,85.0,86.3,6.8,12.0,175.0,1.0,C 
2022-04-15,21.6,33.4,26.0,86.0,39.2,6.5,4.0,340.0,1.0,C 
2022-04-16,22.8,33.0,26.6,83.0,22.5,8.3,4.0,227.0,1.0,C 
2022-04-17,22.2,32.8,27.2,83.0,0.3,6.5,3.0,40.0,1.0,C 
2022-04-18,24.3,33.0,27.4,86.0,25.800000000000004,8.2,7.0,315.0,2.0,C 
2022-04-19,21.5,32.0,25.7,87.0,51.3,5.1,8.0,190.0,1.0,C 
2022-04-20,22.2,32.0,26.5,84.0,0.5,6.4,3.0,290.0,1.0,C 
2022-04-21,23.4,29.0,25.7,88.0,1.25,5.3,2.0,310.0,0.0,C 
2022-04-22,22.599999999999998,28.8,24.1,94.0,2.0,3.1,2.0,10.0,0.0,C 
2022-04-23,21.8,32.5,26.5,86.0,9.0,0.9,4.0,60.0,1.0,C 
2022-04-24,23.0,33.3,27.6,82.0,0.7,6.5,3.0,330.0,1.0,C 
2022-04-25,22.4,34.1,26.7,85.0,0.0,7.8,4.0,90.0,1.0,C 
2022-04-26,22.8,33.2,27.1,83.0,26.5,8.9,4.0,320.0,1.0,C 
2022-04-27,21.75,32.0,25.7,88.0,31.55,7.2,6.0,315.0,1.0,C 
2022-04-28,20.7,31.4,26.5,85.0,36.6,4.2,4.0,320.0,1.0,C 
2022-04-29,23.0,31.8,27.1,84.0,18.3,2.2,4.0,340.0,1.0,C 
2022-04-30,22.4,30.5,26.2,88.0,0.0,2.2,3.0,190.0,0.0,C 
2022-05-01,22.8,32.0,26.2,89.0,4.1,1.6,2.0,340.0,0.0,C 
2022-05-02,22.3,31.5,25.5,91.0,8.2,2.5,2.0,300.0,0.0,C 
2022-05-03,21.0,33.1,26.4,83.0,19.3,4.9,6.0,40.0,1.0,C 
2022-05-04,23.3,32.4,25.8,88.0,22.25,6.8,8.0,90.0,2.0,C 
2022-05-05,21.4,33.1,26.9,83.0,25.2,6.1,3.0,80.0,1.0,C 
2022-05-06,23.0,33.4,28.0,81.0,1.0,8.8,4.0,90.0,1.0,C 
2022-05-07,23.1,33.1,27.1,85.0,2.2749999999999995,8.2,3.0,240.0,0.0,C 
2022-05-08,23.2,34.7,28.2,78.0,3.5499999999999994,7.4,3.0,315.0,1.0,C 
2022-05-09,24.2,32.8,26.9,86.0,4.824999999999999,9.5,4.0,160.0,1.0,C 
2022-05-10,22.8,32.6,28.1,80.0,6.1,4.7,3.0,340.0,1.0,C 
2022-05-11,23.4,32.4,27.6,87.0,3.0,7.6,4.0,150.0,1.0,C 
2022-05-12,23.8,32.7,27.6,78.0,3.725,5.2,5.0,200.0,2.0,W 
2022-05-13,23.7,33.7,28.2,79.0,4.45,3.5,4.0,290.0,1.0,C 
2022-05-14,23.0,33.0,27.6,84.0,5.175000000000001,8.9,3.0,330.0,0.0,C 
2022-05-15,23.0,33.4,26.8,84.0,5.9,4.7,5.0,180.0,1.0,C 
2022-05-16,23.2,34.0,26.8,85.0,7.95,6.2,4.0,330.0,1.0,C 
2022-05-17,23.4,32.8,26.7,86.0,10.0,6.0,3.0,360.0,1.0,C 
2022-05-18,22.5,32.3,25.5,92.0,34.5,6.5,5.0,180.0,1.0,C 
2022-05-19,22.5,32.4,26.2,88.0,12.6,4.7,3.0,280.0,1.0,C 
2022-05-20,22.3,32.2,25.6,88.0,0.5,5.6,4.0,360.0,0.0,C 
2022-05-21,22.4,32.6,25.6,86.0,31.9,6.6,4.0,270.0,1.0,C 
2022-05-22,22.6,30.1,25.8,87.0,2.7,2.7,3.0,360.0,1.0,C 
2022-05-23,22.7,32.2,27.1,82.0,10.333333333333332,4.1,8.0,40.0,2.0,C 
2022-05-24,21.9,31.6,26.7,79.0,17.966666666666665,9.3,5.0,50.0,1.0,C 
2022-05-25,22.0,32.4,26.2,85.0,25.599999999999998,6.2,4.0,30.0,1.0,C 
2022-05-26,22.8,29.8,25.8,87.0,33.233333333333334,0.0,3.0,70.0,0.0,C 
2022-05-27,21.1,33.0,26.8,78.0,40.86666666666667,0.3,3.0,360.0,1.0,C 
2022-05-28,21.26666666666667,31.85,24.3,92.0,48.5,8.5,3.0,135.0,0.0,C 
2022-05-29,21.433333333333334,30.7,25.7,84.0,12.6,0.0,6.0,300.0,1.0,C 
2022-05-30,21.6,28.7,24.9,89.0,8.55,3.7,3.0,180.0,1.0,C 
2022-05-31,21.4,31.3,25.2,88.0,4.5,0.5,4.0,320.0,0.0,C 
2022-06-01,21.1,32.6,26.0,83.0,0.8,2.0,3.0,160.0,1.0,C 
2022-06-02,22.7,32.2,26.2,88.0,13.1,8.2,5.0,40.0,1.0,C 
2022-06-03,21.6,32.3,25.9,87.0,25.4,6.0,5.0,60.0,1.0,C 
2022-06-04,21.4,33.0,26.3,84.0,3.8,6.4,3.0,150.0,1.0,C 
2022-06-05,22.0,32.4,25.4,87.0,41.3,7.1,3.0,40.0,1.0,C 
2022-06-06,21.3,30.7,24.4,90.0,26.0,6.7,4.0,350.0,1.0,C 
2022-06-07,20.5,31.6,25.4,85.0,71.4,3.5,7.0,50.0,1.0,C 
2022-06-08,22.5,31.8,26.1,87.0,35.7,6.3,4.0,50.0,1.0,C 
2022-06-09,22.0,30.6,24.2,92.0,0.0,5.6,5.0,270.0,1.0,C 
2022-06-10,20.6,33.0,26.1,84.0,130.4,3.6,5.0,270.0,1.0,C 
2022-06-11,22.0,30.8,25.5,89.0,24.3,9.3,3.0,90.0,1.0,C 
2022-06-12,21.8,31.7,25.6,87.0,7.5,4.0,7.0,260.0,1.0,C 
2022-06-13,22.5,31.6,25.7,88.0,5.2,6.5,8.0,170.0,1.0,C 
2022-06-14,22.4,31.0,25.8,87.0,7.5,4.4,5.0,180.0,1.0,C 
2022-06-15,22.3,30.2,25.2,90.0,4.5,4.0,3.0,360.0,1.0,C 
2022-06-16,22.2,30.4,25.0,88.0,1.5,0.1,2.0,45.0,0.0,C 
2022-06-17,22.1,30.0,24.4,90.0,0.0,1.2,6.0,250.0,1.0,C 
2022-06-18,20.0,30.7,24.7,85.0,31.5,2.0,3.0,20.0,1.0,C 
2022-06-19,21.3,32.4,26.0,81.0,0.4,5.0,4.0,60.0,1.0,C 
2022-06-20,22.6,32.7,25.3,85.0,0.5,9.7,5.0,200.0,1.0,C 
2022-06-21,20.9,32.2,26.0,80.0,0.6,7.6,6.0,80.0,1.0,C 
2022-06-22,22.9,31.3,25.5,90.0,1.7,8.5,4.0,40.0,1.0,C 
2022-06-23,22.65,32.3,26.7,80.0,3.0,2.0,5.0,50.0,1.0,C 
2022-06-24,22.4,31.2,25.2,86.0,9.25,8.4,6.0,100.0,1.0,C 
2022-06-25,21.0,31.8,24.7,88.0,15.5,4.5,3.0,300.0,1.0,C 
2022-06-26,22.0,30.4,25.0,90.0,33.8,4.3,3.0,340.0,0.0,C 
2022-06-27,22.5,32.1,26.1,86.0,0.6,0.2,6.0,360.0,1.0,C 
2022-06-28,22.6,32.5,26.1,87.0,2.9,5.0,5.0,310.0,1.0,C 
2022-06-29,20.2,32.7,25.6,79.0,28.6,8.3,3.0,350.0,1.0,C 
2022-06-30,19.2,32.4,25.4,70.0,19.8,9.6,4.0,170.0,1.0,S 
2022-07-01,21.5,32.0,26.0,76.0,11.0,9.5,4.0,20.0,1.0,C 
2022-07-02,22.3,33.2,25.9,86.0,15.2,9.7,3.0,60.0,1.0,C 
2022-07-03,22.0,31.7,27.1,83.0,19.4,7.2,5.0,50.0,1.0,C 
2022-07-04,23.6,32.0,27.5,79.0,0.9,6.4,4.0,90.0,1.0,C 
2022-07-05,21.8,34.0,26.5,81.0,4.933333333333334,9.4,3.0,360.0,1.0,C 
2022-07-06,23.0,28.5,25.6,90.0,8.966666666666667,8.4,4.0,80.0,1.0,C 
2022-07-07,22.3,32.8,26.4,85.0,13.0,0.7,4.0,45.0,1.0,C 
2022-07-08,22.6,33.5,27.2,74.0,0.8,9.3,4.0,150.0,1.0,C 
2022-07-09,20.4,32.0,25.9,76.0,0.0,10.2,3.0,60.0,1.0,C 
2022-07-10,20.2,31.6,25.6,76.0,0.0,7.4,4.0,360.0,1.0,N 
2022-07-11,20.4,32.2,26.3,76.0,14.799999999999999,9.3,3.0,90.0,1.0,C 
2022-07-12,22.6,32.2,26.8,80.0,29.599999999999998,6.0,5.0,60.0,1.0,C 
2022-07-13,22.0,31.0,25.5,88.0,44.4,1.8,3.0,360.0,1.0,C 
2022-07-14,21.6,32.3,26.6,84.0,44.2,1.3,4.0,20.0,1.0,C 
2022-07-15,22.4,30.15,25.8,88.0,99.69999999999999,7.3,4.0,170.0,1.0,C 
2022-07-16,21.0,28.0,23.2,92.0,155.2,5.7,6.0,170.0,1.0,C 
2022-07-17,21.5,29.8,26.0,85.0,7.0,0.0,5.0,40.0,1.0,C 
2022-07-18,21.8,32.1,26.3,86.0,6.833333333333333,2.6,2.0,330.0,1.0,C 
2022-07-19,22.2,33.5,26.6,84.0,6.666666666666667,8.9,8.0,225.0,1.0,C 
2022-07-20,23.0,32.4,27.3,82.0,6.5,7.9,4.0,45.0,1.0,C 
2022-07-21,21.6,32.8,26.8,82.0,16.525,6.9,4.0,69.0,1.0,C 
2022-07-22,22.0,31.5,26.7,78.0,26.549999999999997,9.5,5.0,45.0,2.0,C 
2022-07-23,22.0,32.5,26.8,81.0,36.575,4.8,3.0,350.0,1.0,C 
2022-07-24,21.2,32.4,25.8,88.0,46.6,7.3,5.0,180.0,1.0,C 
2022-07-25,22.8,31.2,25.7,86.0,7.9,7.6,2.0,315.0,1.0,C 
2022-07-26,21.8,31.6,26.2,81.0,2.0,2.9,2.0,36.0,0.0,C 
2022-07-27,21.6,32.5,25.8,82.0,1.3333333333333335,6.3,3.0,350.0,1.0,C 
2022-07-28,21.5,32.2,26.5,79.0,0.6666666666666667,7.1,6.0,60.0,2.0,C 
2022-07-29,22.4,32.7,27.2,80.0,0.0,8.5,4.0,50.0,1.0,C 
2022-07-30,23.2,32.2,26.4,83.0,1.7,8.3,4.0,250.0,0.0,C 
2022-07-31,21.9,31.9,26.2,80.0,3.4,4.9,4.0,45.0,1.0,C 
2022-08-01,21.0,33.4,26.3,76.0,5.1,8.0,4.0,50.0,1.0,C 
2022-08-02,22.0,33.3,26.3,80.5,6.8,8.9,3.0,310.0,1.0,C 
2022-08-03,23.4,31.7,26.3,85.0,8.5,7.1,3.0,70.0,1.0,C 
2022-08-04,22.6,31.2,25.9,85.0,23.5,4.1,2.0,240.0,0.0,C 
2022-08-05,21.8,31.2,25.9,85.0,4.5,4.3,3.0,320.0,1.0,C 
2022-08-06,21.2,32.6,25.3,84.0,4.05,8.5,3.0,320.0,1.0,C 
2022-08-07,20.4,32.1,24.8,86.0,3.6,7.9,4.0,12.0,1.0,C 
2022-08-08,20.6,32.8,26.3,79.0,24.0,7.5,4.0,350.0,1.0,C 
2022-08-09,22.1,32.8,25.3,83.0,3.5,8.3,4.0,280.0,1.0,C 
2022-08-10,21.2,33.0,26.4,80.0,8.0,8.3,4.0,45.0,1.0,C 
2022-08-11,21.2,32.75,27.2,79.0,1.6,8.0,3.0,310.0,1.0,C 
2022-08-12,21.0,32.5,26.5,84.0,0.4,7.4,8.0,340.0,2.0,C 
2022-08-13,21.4,33.0,25.3,86.0,4.0,6.8,10.0,100.0,2.0,C 
2022-08-14,21.6,33.4,25.4,84.0,29.0,7.0,6.0,260.0,2.0,N 
2022-08-15,21.8,33.3,25.9,84.0,8.0,7.2,4.0,350.0,1.0,C 
2022-08-16,22.8,32.2,25.5,86.0,23.0,8.5,3.0,260.0,1.0,C 
2022-08-17,22.0,31.2,26.2,86.0,47.5,5.6,3.0,40.0,1.0,C 
2022-08-18,22.2,32.4,26.8,76.0,0.0,6.8,4.0,60.0,1.0,C 
2022-08-19,21.2,32.6,26.8,76.0,0.0,7.1,4.0,30.0,1.0,C 
2022-08-20,21.3,32.8,27.3,78.0,19.5,10.0,5.0,75.0,1.0,C 
2022-08-21,22.5,32.2,25.5,84.0,39.0,8.7,3.0,40.0,1.0,C 
2022-08-22,21.6,32.2,24.9,90.0,58.5,6.5,3.0,290.0,1.0,C 
2022-08-23,21.6,32.9,27.3,78.0,14.2,3.3,3.0,360.0,1.0,C 
2022-08-24,22.6,32.8,26.9,82.0,14.5,9.2,3.0,360.0,1.0,C 
2022-08-25,21.5,32.2,26.4,80.0,23.6,6.9,3.0,20.0,0.0,C 
2022-08-26,20.9,31.7,25.3,85.0,12.05,7.1,4.0,30.0,1.0,C 
2022-08-27,21.7,31.9,26.2,85.0,0.5,6.0,5.0,180.0,1.0,C 
2022-08-28,21.2,31.5,25.4,87.0,22.0,4.6,3.0,340.0,1.0,C 
2022-08-29,21.7,32.2,25.7,88.0,26.6,5.0,4.0,350.0,0.0,C 
2022-08-30,21.8,32.8,25.8,86.0,27.3,4.4,6.0,40.0,1.0,C 
2022-08-31,22.0,31.6,26.4,81.0,8.6,6.5,4.0,60.0,1.0,C 
2022-09-01,21.8,31.5,26.5,86.0,4.3,4.85,6.0,70.0,1.0,C 
2022-09-02,21.6,32.5,26.3,83.0,0.0,3.2,5.0,350.0,1.0,C 
2022-09-03,22.1,31.6,26.2,85.0,0.3,7.6,4.0,300.0,1.0,C 
2022-09-04,21.6,32.6,24.9,86.0,0.0,6.6,4.0,30.0,1.0,C 
2022-09-05,22.15,32.53333333333333,27.0,80.0,11.9,8.5,3.0,50.0,1.0,C 
2022-09-06,22.7,32.46666666666667,26.5,85.0,0.8,5.6,5.0,60.0,1.0,C 
2022-09-07,22.0,32.4,25.3,89.0,25.7,8.1,4.0,350.0,1.0,C 
2022-09-08,22.6,31.4,24.6,93.0,2.6,6.0,4.0,90.0,1.0,C 
2022-09-09,20.9,30.4,24.5,90.0,27.7,0.1,5.0,360.0,1.0,C 
2022-09-10,21.3,30.1,23.8,94.0,12.2,3.0,8.0,110.0,1.0,C 
2022-09-11,21.7,31.5,25.5,86.0,19.9,2.8,9.0,150.0,2.0,C 
2022-09-12,21.4,31.7,26.5,83.0,43.5,8.4,5.0,100.0,1.0,C 
2022-09-13,23.4,31.0,25.3,85.0,1.5,8.3,12.0,160.0,1.0,C 
2022-09-14,20.3,32.8,26.7,78.0,15.0,4.5,5.0,360.0,1.0,C 
2022-09-15,20.5,32.2,26.4,78.0,25.4,5.5,3.0,320.0,1.0,C 
2022-09-16,20.5,32.2,25.1,86.0,35.8,7.7,7.0,40.0,1.0,C 
2022-09-17,21.2,32.6,26.0,83.0,58.2,6.3,5.0,40.0,1.0,C 
2022-09-18,22.8,32.4,26.6,82.0,1.4,7.8,3.0,310.0,1.0,C 
2022-09-19,21.8,32.8,25.9,82.0,22.5,5.4,5.0,100.0,1.0,C 
2022-09-20,20.0,32.0,25.5,80.0,4.6,9.3,4.0,45.0,1.0,C 
2022-09-21,22.8,32.7,27.0,83.0,3.9499999999999997,6.3,3.0,270.0,1.0,C 
2022-09-22,22.2,31.4,25.5,88.0,3.3,6.2,3.0,330.0,1.0,C 
2022-09-23,22.6,32.0,26.1,86.0,2.7,4.7,3.0,360.0,1.0,C 
2022-09-24,22.0,33.7,25.8,84.0,22.3,3.4,4.0,360.0,1.0,C 
